document_id,label_id,user_id,prob
497,5.0,2,0.5976620532093534
498,5.0,2,0.535983976551038
499,5.0,2,0.92839975436421
500,5.0,2,0.9041290813682107
501,6.0,2,0.6064081944298175
502,6.0,2,0.6581427332155761
503,6.0,2,0.6903452477882299
504,6.0,2,0.8879038635970697
505,6.0,2,0.7752230739616417
506,5.0,2,0.9176223057231223
507,6.0,2,0.8810019644659264
508,5.0,2,0.5561569943299314
509,6.0,2,0.5459409114962169
510,6.0,2,0.9263785717811664
511,5.0,2,0.8401959087054239
512,6.0,2,0.8178763926246179
513,5.0,2,0.9321274953215699
514,5.0,2,0.5762351663378524
515,6.0,2,0.6723131723563966
516,6.0,2,0.7231372603666185
517,6.0,2,0.9035751105586286
518,6.0,2,0.5558148207571949
519,6.0,2,0.5699041454440662
520,5.0,2,0.6439376776501744
521,6.0,2,0.5926193744960087
522,5.0,2,0.7268096627005585
523,6.0,2,0.6224606487384413
524,5.0,2,0.9363038794406329
525,5.0,2,0.8445193170432759
526,6.0,2,0.5578106258645442
527,5.0,2,0.7049988981574687
528,5.0,2,0.5030825019770444
529,6.0,2,0.7399972496277973
530,5.0,2,0.621662288107962
531,6.0,2,0.5269224735875656
532,5.0,2,0.9075622364515039
533,6.0,2,0.8085852488751687
534,6.0,2,0.901682388708021
535,6.0,2,0.5052023925535136
536,5.0,2,0.7460674261387528
537,6.0,2,0.8200070008376892
538,6.0,2,0.6514661881058021
539,5.0,2,0.5899605120959142
540,5.0,2,0.8148750615729303
541,5.0,2,0.9009249075581496
542,5.0,2,0.8088222429630689
543,5.0,2,0.7352691605903332
544,5.0,2,0.7352691605903332
545,5.0,2,0.7352691605903332
546,5.0,2,0.5937305441279779
547,6.0,2,0.6210362705632605
548,6.0,2,0.5612543129446196
549,5.0,2,0.5180926682511822
550,5.0,2,0.6240491318441472
551,5.0,2,0.7183497334265956
552,5.0,2,0.5839579423875932
553,5.0,2,0.8511712313198976
554,5.0,2,0.561616281122759
555,5.0,2,0.6621573275960817
556,5.0,2,0.5762171857111427
557,5.0,2,0.9977489837640082
558,6.0,2,0.5631138196073389
559,5.0,2,0.5990418998531419
560,5.0,2,0.7358122962488438
561,5.0,2,0.8784135384596967
562,5.0,2,0.6084503815200717
563,6.0,2,0.5490688356923068
564,6.0,2,0.5969456916983187
565,6.0,2,0.6106190247397421
566,6.0,2,0.6106190247397421
567,6.0,2,0.5999992613703916
568,6.0,2,0.5948046871642356
569,6.0,2,0.6106190247397421
570,6.0,2,0.6106190247397421
571,6.0,2,0.6106190247397421
572,6.0,2,0.6163133312502854
573,6.0,2,0.6106190247397421
574,6.0,2,0.6106190247397421
575,6.0,2,0.6335813642266774
576,6.0,2,0.6106190247397421
577,6.0,2,0.6965378789912979
578,6.0,2,0.6106190247397421
579,6.0,2,0.6106190247397421
580,6.0,2,0.6106190247397421
581,6.0,2,0.6106190247397421
582,6.0,2,0.6106190247397421
583,6.0,2,0.6106190247397421
584,6.0,2,0.6106190247397421
585,6.0,2,0.6106190247397421
586,6.0,2,0.6106190247397421
587,6.0,2,0.6335813642266774
588,6.0,2,0.6106190247397421
589,6.0,2,0.6106190247397421
590,6.0,2,0.6106190247397421
591,6.0,2,0.6106190247397421
592,6.0,2,0.6106190247397421
593,6.0,2,0.6106190247397421
594,6.0,2,0.6106190247397421
595,6.0,2,0.6106190247397421
596,5.0,2,0.5027532987135965
597,6.0,2,0.6424327834382755
598,6.0,2,0.6163133312502854
599,6.0,2,0.6106190247397421
600,6.0,2,0.6144101301804753
601,5.0,2,0.5841295929823878
602,6.0,2,0.5999992613703916
603,5.0,2,0.5621179330156167
604,6.0,2,0.6106190247397421
605,6.0,2,0.8652358798392135
606,6.0,2,0.6106190247397421
607,6.0,2,0.6106190247397421
608,6.0,2,0.5095191717447756
609,6.0,2,0.5999992613703916
610,6.0,2,0.6422439080666007
611,5.0,2,0.6234700759051359
612,6.0,2,0.7507132144935303
613,6.0,2,0.5663524604336707
614,6.0,2,0.6118903250814759
615,6.0,2,0.61462642609912
616,6.0,2,0.6106190247397421
617,6.0,2,0.6106190247397421
618,6.0,2,0.6106190247397421
619,6.0,2,0.6106190247397421
620,6.0,2,0.6106190247397421
621,6.0,2,0.6106190247397421
622,6.0,2,0.6335813642266774
623,6.0,2,0.5999992613703916
624,6.0,2,0.6106190247397421
625,5.0,2,0.8536013359357726
626,6.0,2,0.6106190247397421
627,5.0,2,0.5472559266640044
628,5.0,2,0.835973602407744
629,6.0,2,0.5908743780888404
630,5.0,2,0.7386078271585336
631,5.0,2,0.7808559071470746
632,6.0,2,0.5795882042327551
633,5.0,2,0.5423501525043001
634,6.0,2,0.6217298726320387
635,6.0,2,0.5634366486243565
636,6.0,2,0.7092406241051864
637,6.0,2,0.5936030562487683
638,5.0,2,0.9362219166940744
639,5.0,2,0.8491700188558243
640,6.0,2,0.7819179965160984
641,5.0,2,0.7036275043906632
642,5.0,2,0.6406448449563137
643,6.0,2,0.5411769988013413
644,5.0,2,0.8690657564780819
645,5.0,2,0.890656359981659
646,5.0,2,0.92617403758777
647,5.0,2,0.5343740159295725
648,6.0,2,0.7457495971149745
649,5.0,2,0.6462480768993899
650,5.0,2,0.7951909731139426
651,5.0,2,0.7414902880768872
652,6.0,2,0.5194889242770854
653,6.0,2,0.5213586991869112
654,5.0,2,0.8473323303272107
655,5.0,2,0.531028061763334
656,5.0,2,0.8034368314621791
657,5.0,2,0.7391519065616441
658,5.0,2,0.9341314436854927
659,5.0,2,0.567182991457515
660,6.0,2,0.5969842952514912
661,5.0,2,0.64304083837497
662,6.0,2,0.7153056692758848
663,6.0,2,0.7400713512961312
664,5.0,2,0.6172846275429343
665,5.0,2,0.7440205339671636
666,5.0,2,0.6257688915637101
667,6.0,2,0.5742552262785225
668,5.0,2,0.7799214801340995
669,5.0,2,0.9703648443422817
670,5.0,2,0.7289018100144673
671,6.0,2,0.5210486145117992
672,6.0,2,0.5007849955245391
673,5.0,2,0.7039421682028684
674,5.0,2,0.7308973087620021
675,6.0,2,0.5439185357641
676,5.0,2,0.8010333248081678
677,5.0,2,0.8805896910530691
678,5.0,2,0.945941319957736
679,6.0,2,0.7571938946537266
680,5.0,2,0.5041819570103685
681,5.0,2,0.7911899957120492
682,6.0,2,0.5515089372306984
683,5.0,2,0.746758334742994
684,5.0,2,0.671969985082826
685,5.0,2,0.8155791884071691
686,6.0,2,0.7047693187031475
687,5.0,2,0.9854831008581653
688,5.0,2,0.9868753418203605
689,5.0,2,0.6279846497924806
690,6.0,2,0.677026487046842
691,5.0,2,0.7151713454144619
692,6.0,2,0.5672869142885697
693,5.0,2,0.629593970313719
694,5.0,2,0.6172063209448855
695,6.0,2,0.7253159237701473
696,5.0,2,0.7010868010932659
697,5.0,2,0.5074246223802088
698,5.0,2,0.6952250576595871
699,5.0,2,0.9946849372343337
700,5.0,2,0.8512954032781357
701,6.0,2,0.816008616095346
702,5.0,2,0.8032797268796814
703,5.0,2,0.828920988134408
704,6.0,2,0.5229773507046668
705,5.0,2,0.8101022022051965
706,6.0,2,0.9413050797092144
707,6.0,2,0.7576465108419588
708,6.0,2,0.5554715177462035
709,5.0,2,0.9546223600196158
710,5.0,2,0.5828686663519769
711,6.0,2,0.6154849134160875
712,5.0,2,0.9972512576974384
713,6.0,2,0.6082113188574009
714,5.0,2,0.6086109718790793
715,5.0,2,0.7028078878279562
716,5.0,2,0.6137482794384376
717,5.0,2,0.7001458934411039
718,5.0,2,0.6962984518327734
719,6.0,2,0.657963520352655
720,5.0,2,0.520674497999823
721,6.0,2,0.6962709437440127
722,5.0,2,0.7073813078058724
723,5.0,2,0.5133609173752289
724,5.0,2,0.5013076579934366
725,6.0,2,0.5631565301508815
726,5.0,2,0.529963726322707
727,6.0,2,0.558423457137909
728,5.0,2,0.9509020190030818
729,5.0,2,0.972782785455815
730,6.0,2,0.81496617870515
731,5.0,2,0.6871637290282459
732,5.0,2,0.6126507514691296
733,6.0,2,0.6774254807478161
734,5.0,2,0.8083344229267472
735,6.0,2,0.5338287084156327
736,6.0,2,0.6972415742058918
737,6.0,2,0.6049605079734665
738,5.0,2,0.5027383131092125
739,5.0,2,0.530803985408443
740,5.0,2,0.8379499240413082
741,6.0,2,0.7753029443188062
742,5.0,2,0.7320488550107662
743,5.0,2,0.7579234649340364
744,5.0,2,0.9450061853293903
745,6.0,2,0.5738885237412099
746,5.0,2,0.6315089274963652
747,5.0,2,0.7551318513661348
748,5.0,2,0.7378698108595472
749,5.0,2,0.5650101662748197
750,6.0,2,0.6996957418039087
751,6.0,2,0.8148133801148694
752,6.0,2,0.5551842223893488
753,5.0,2,0.6320336454799194
754,6.0,2,0.561824611162975
755,5.0,2,0.557516642256451
756,6.0,2,0.8844770644784311
757,5.0,2,0.967566686352181
758,5.0,2,0.6914049803662002
759,5.0,2,0.7060883409236431
760,6.0,2,0.7829687381032493
761,6.0,2,0.9864956046754327
762,5.0,2,0.515792327907407
763,6.0,2,0.7517942807820163
764,6.0,2,0.5631699489661803
765,6.0,2,0.7911075294566249
766,6.0,2,0.6956027381590131
767,6.0,2,0.6008062904531969
768,6.0,2,0.5852217709916155
769,5.0,2,0.611087178724343
770,5.0,2,0.5474073618701243
771,5.0,2,0.5474073618701243
772,5.0,2,0.5474073618701243
773,5.0,2,0.5871567824660977
774,5.0,2,0.5474073618701243
775,5.0,2,0.5474073618701243
776,5.0,2,0.5474073618701243
777,5.0,2,0.5474073618701243
778,5.0,2,0.5027532987135965
779,6.0,2,0.5307400682410753
780,5.0,2,0.5474073618701243
781,5.0,2,0.5474073618701243
782,5.0,2,0.5474073618701243
783,5.0,2,0.5474073618701243
784,5.0,2,0.5471478936084914
785,5.0,2,0.5471478936084914
786,5.0,2,0.5471478936084914
787,5.0,2,0.5471478936084914
788,5.0,2,0.5471478936084914
789,6.0,2,0.5539094024406993
790,6.0,2,0.5076326400857926
791,5.0,2,0.7794346484194384
792,5.0,2,0.5274136707004903
793,5.0,2,0.6724409971139149
794,5.0,2,0.5474073618701243
795,5.0,2,0.5474073618701243
796,5.0,2,0.7704351007835729
797,5.0,2,0.5335767275591333
798,5.0,2,0.5137463041159183
799,5.0,2,0.5474073618701243
800,5.0,2,0.5474073618701243
801,5.0,2,0.5474073618701243
802,5.0,2,0.5474073618701243
803,5.0,2,0.5474073618701243
804,5.0,2,0.5893502244617762
805,5.0,2,0.5220937350552863
806,5.0,2,0.5231094848932542
807,5.0,2,0.5474073618701243
808,5.0,2,0.5574521697440681
809,5.0,2,0.5474073618701243
810,5.0,2,0.5474073618701243
811,5.0,2,0.5474073618701243
812,5.0,2,0.5583957322905111
813,5.0,2,0.5474073618701243
814,5.0,2,0.5474073618701243
815,5.0,2,0.5474073618701243
816,5.0,2,0.5474073618701243
817,5.0,2,0.5474073618701243
818,5.0,2,0.9010005223880739
819,6.0,2,0.916677017213801
820,6.0,2,0.8982365960256115
821,6.0,2,0.5095977184010847
822,6.0,2,0.9759856959163552
823,6.0,2,0.6388742916330735
824,5.0,2,0.8453476646478038
825,5.0,2,0.5150884911404102
826,6.0,2,0.5855618128885317
827,6.0,2,0.7208383733441565
828,5.0,2,0.747770152665594
829,5.0,2,0.5508222489499491
830,6.0,2,0.6392972307918279
831,5.0,2,0.6386750395680441
832,6.0,2,0.5828852266725857
833,5.0,2,0.9101487309121812
834,6.0,2,0.5643352693731376
835,5.0,2,0.6517319758534874
836,5.0,2,0.5204066767422435
837,5.0,2,0.8721822005312313
838,5.0,2,0.775045913098712
839,5.0,2,0.5909989491188219
840,5.0,2,0.6211521601520713
841,5.0,2,0.6361803166438312
842,5.0,2,0.7118552630090913
843,6.0,2,0.7199479021371252
844,5.0,2,0.5281698462147406
845,6.0,2,0.6235839207490242
846,6.0,2,0.5367858471395525
847,5.0,2,0.5719737365337444
848,5.0,2,0.896792282406066
849,5.0,2,0.944431859616737
850,5.0,2,0.5625892563253316
851,6.0,2,0.5400596365954827
852,5.0,2,0.8113807844293965
853,6.0,2,0.5833106698193057
854,5.0,2,0.7467631262303785
855,6.0,2,0.5431770304544126
856,5.0,2,0.6639485309547992
857,5.0,2,0.9648976990606772
858,6.0,2,0.955327076205374
859,6.0,2,0.988589637315217
860,5.0,2,0.6260430004848174
861,6.0,2,0.5319419913195925
862,6.0,2,0.5139520575093189
863,6.0,2,0.9840252382956539
864,5.0,2,0.9534252359581271
865,5.0,2,0.5390009479743268
866,5.0,2,0.6897090295046889
867,5.0,2,0.7441440519221598
868,6.0,2,0.6618386421780099
869,5.0,2,0.9628420713444287
870,6.0,2,0.9163520867493189
871,5.0,2,0.7607267455710761
872,6.0,2,0.6803814332969887
873,5.0,2,0.6313375691836629
874,5.0,2,0.5398072159630509
875,5.0,2,0.781029218830649
876,5.0,2,0.9450633049093193
877,5.0,2,0.985940291609297
878,6.0,2,0.5585830520038368
879,5.0,2,0.6873263670367461
880,5.0,2,0.6243528743135568
881,6.0,2,0.504219382246733
882,6.0,2,0.5443321418509814
883,6.0,2,0.9197163796085303
884,5.0,2,0.7481479064364722
885,6.0,2,0.759537153754618
886,6.0,2,0.8533418338231378
887,5.0,2,0.5145614877077285
888,5.0,2,0.8847526965832901
889,5.0,2,0.5887852452691809
890,5.0,2,0.68687625632605
891,6.0,2,0.5417959246839776
892,5.0,2,0.6791351595595811
893,5.0,2,0.6921263930307606
894,5.0,2,0.56031707726806
895,5.0,2,0.7403436972088034
896,5.0,2,0.9129913181962923
897,5.0,2,0.6557149621572629
898,5.0,2,0.9320798112956522
